StarID,Name
5625,Ginette Reno
5626,Michèle Caucheteux
5627,Jean-Claude Donda
5628,Michel Robin
5629,Sonja Smits
5630,Belinda Becker
5631,Buju Banton
5632,Horst Köhler
5633,Aamir Khan
5634,Raghuvir Yadav
5635,Gracy Singh
5636,Stephen Hawking
5637,Isobel Hawking
5638,Janet Humphrey
5639,Kari Väänänen
5640,Sakke Järvenpää
5641,Marcel Dalio
5642,Nora Gregor
5643,Paulette Dubost
5644,Jeff Richards
5645,Malgorzata Foremniak
5646,Jerzy Gudejko
5647,Stéphane Audran
5648,Bodil Kjer
5649,Birgitte Federspiel
5650,Nicholle Tom
5651,Hudhail Al-Amir
5652,Florence Garland
5653,Reni Santoni
5654,Daria Nicolodi
5655,Paul L. Smith
5656,Terry Gilliam
5657,Mary Ure
5658,Kevin Anderson
5659,Chris Young
5660,Casey Siemaszko
5661,Annie Ryan
5662,Charlotte Cornwell
5663,Aleksey Kravchenko
5664,Olga Mironova
5665,Liubomiras Laucevicius
5666,Emily Perkins
5667,Katharine Isabelle
5668,Kris Lemche
5669,Julia Sweeney
5670,Michael Haley
5671,Louise Marleau
5672,Marino Masé
5673,Marguerite Chapman
5674,Douglas Kennedy
5675,James Griffith
5676,Maria Ouspenskaya
5677,Edith Evans
5678,Robert Blake
5679,John Dye
5680,Steven Lyon
5681,Morgan Fairchild
5682,Joan Leslie
5683,Kôichi Yamadera
5684,Emi Shinohara
5685,Takeshi Aono
5686,Leon Niemczyk
5687,Jolanta Umecka
5688,Zygmunt Malanowicz
5689,Eva Mendes
5690,Peter Dinklage
5691,Bobby Cannavale
5692,Sandro do Nascimento
5693,Rodrigo Pimentel
5694,Luiz Eduardo Soares
5695,Jonathan Cherry
5696,Tyron Leitso
5697,Clint Howard
5698,Andrew Bryniarski
5699,Anne Suzuki
5700,Gorô Kishitani
5701,Lucy Davenport
5702,Regina Hall
5703,Jeremy Suarez
5704,Elias McConnell
5705,Alex Frost
5706,Eric Deulen
5707,Noël Coward
5708,Benny Hill
5709,Martin Compston
5710,Michelle Coulter
5711,Annmarie Fulton
5712,Kathy Ireland
5713,Richard Haines
5714,Angelica Lee
5715,Chutcha Rujinanon
5716,Lawrence Chou
5717,Larry Parks
5718,William Demarest
5719,Robert Benchley
5720,Pinaki Sengupta
5721,Smaran Ghosal
5722,Kamala Adhikari
5723,Bourvil
5724,Erika Marozsán
5725,Martine McCutcheon
5726,Edmund Bacon
5727,Edwina Pattison Daniels
5728,Balkrishna Doshi
5729,Billy Boyd
5730,Evan Rachel Wood
5731,Rémy Girard
5732,Dorothée Berryman
5733,Stéphane Rousseau
5734,Lauren Graham
5735,Catherine Borek
5736,Karen Greene
5737,Ebony Starr Norwood-Brown
5738,George W. Bush
5739,R.G. Ratcliffe
5740,Wayne Slater
5741,Mervyn Johns
5742,Roland Culver
5743,Pierre Jolivet
5744,Jean Bouise
5745,Susanne Lothar
5746,Arno Frisch
5747,Richard Linklater
5748,Rudy Basquez
5749,Jean Caffeine
5750,Henrik Malberg
5751,Emil Hass Christensen
5752,Preben Lerdorff Rye
5753,Georges Poujouly
5754,Amédée
5755,Elizabeth Allan
5756,Edna May Oliver
5757,Maria Falconetti
5758,Eugene Silvain
5759,André Berley
5760,Ramon Novarro
5761,Francis X. Bushman
5762,May McAvoy
5763,Werner Krauss
5764,Friedrich Feher
5765,Austin Pendleton
5766,Asha Menina
5767,Maria Schneider
5768,Maria Michi
5769,Tony Ka Fai Leung
5770,Frédérique Meininger
5771,Lillian Gish
5772,Susan Blakely
5773,Willie
5774,Geneviève Picot
5775,Tatsuya Fujiwara
5776,Aki Maeda
5777,Tarô Yamamoto
5778,Winston Chao
5779,May Chin
5780,Ah-Lei Gua
5781,Paolo Bonacelli
5782,Giorgio Cataldi
5783,Uberto Paolo Quintavalle
5784,Alexandra Dahlström
5785,Rebecka Liljeberg
5786,Erica Carlson
5787,James Hampton
5788,Susan Ursitti
5789,Miguel Bosé
5790,Calista Flockhart
5791,Mai Zetterling
5792,Jasen Fisher
5793,Ariane
5794,Dolores del Rio
5795,Raul Roulien
5796,Randolph Scott
5797,Romy Schneider
5798,Florence Eldridge
5799,Victor Moore
5800,Jean Harlow
5801,Edward Woods
5802,Dick Powell
5803,Donald Crisp
5804,Ted Neeley
5805,Carl Anderson
5806,Yvonne Elliman
5807,Thelma Ritter
5808,Ruy Guerra
5809,Helena Rojo
5810,Jean Marais
5811,Josette Day
5812,Mila Parély
5813,Mae Marsh
5814,Henry B. Walthall
5815,Sandra Milo
5816,Mario Pisu
5817,Martin Shaw
5818,Fred Draper
5819,Claire Trevor
5820,Andy Devine
5821,Elke Sommer
5822,Kathryn McGuire
5823,Frederick Vroom
5824,Glynis Johns
5825,Warner Baxter
5826,Bebe Daniels
5827,Wilfrid Lawson
5828,Victor Banerjee
5829,Breno Mello
5830,Marpessa Dawn
5831,Lourdes de Oliveira
5832,Magali Noël
5833,Bruno Zanin
5834,Pupella Maggio
5835,Sumi Shimamoto
5836,Mahito Tsujimura
5837,Hisako Kyôda
5838,Richard Alexander
5839,Kent Cheng
5840,Kar-Ying Law
5841,Chiara Caselli
5842,Mona Washbourne
5843,Gabriele Lavia
5844,Véra Clouzot
5845,Paul Meurisse
5846,Ken Olandt
5847,Leo Morimoto
5848,David Thomas
5849,Mitsuki Yayoi
5850,Marc Dudicourt
5851,Harry J. Anslinger
5852,George Bush
5853,Ken Pogue
5854,Michael Elphick
5855,Esmond Knight
5856,Me Me Lai
5857,Paddy Considine
5858,Jessica Alba
5859,Romeo Miller
5860,Penelope Wilton
5861,Jeremy Sumpter
5862,Gotaro Tsunashima
5863,Matthew Goode
5864,Debra Messing
5865,Monet Mazur
5866,Hossain Emadeddin
5867,Kamyar Sheisi
5868,Azita Rayeji
5869,Marina Golbahari
5870,Zubaida Sahar
5871,Khwaja Nader
5872,Janet McTeer
5873,Bronson Pinchot
5874,Stacey Travis
5875,Andrew Dice Clay
5876,Wayne Newton
5877,Tommy Dean Musset
5878,Jacques Tati
5879,Jean-Pierre Zola
5880,Adrienne Servantie
5881,Nathalie Pascaud
5882,Micheline Rolla
5883,Jeanne Crain
5884,Ann Sheridan
5885,Marion Marshall
5886,Walter Brennan
5887,Ida Lupino
5888,Alan Curtis
5889,Bruce Bennett
5890,Mary Beth Hughes
5891,George Raft
5892,Dorothy Short
5893,Kenneth Craig
5894,Lillian Miles
5895,Pamela Britton
5896,Luther Adler
5897,Lou Ferrigno
5898,Matty Ferrigno
5899,Janni Brenn
5900,Tadanobu Asano
5901,Nao Ohmori
5902,Shin'ya Tsukamoto
5903,Susanne Benton
5904,Ewa Krzyzewska
5905,Waclaw Zastrzezynski
5906,Robert Harron
5907,Susan Gordon
5908,Lugene Sanders
5909,Sally Ann Howes
5910,Lionel Jeffries
5911,M.L. Piyapas Bhirombhakdi
5912,Sarunyu Wongkrachang
5913,Chatchai Plengpanich
5914,Robert Knepper
5915,Melora Walters
5916,Josh Duhamel
5917,Topher Grace
5918,Simon Yates
5919,Joe Simpson
5920,Brendan Mackey
5921,Omarion
5922,Jarell Houston
5923,Raz B
5924,Wes Ramsey
5925,Steve Sandvoss
5926,Nathan West
5927,François Morel
5928,Gilbert Melki
5929,Michael Pitt
5930,Louis Garrel
5931,Eva Green
5932,Larry Blamire
5933,Fay Masterson
5934,Brian Howe
5935,Ja Rule
5936,Pras Michel
5937,Nikki Reed
5938,Tomas Norström
5939,Joachim Calmeyer
5940,Bjørn Floberg
5941,Pierre Boulanger
5942,Claude Laydu
5943,Nicole Ladmiral
5944,Jean Riveyre
5945,Douglas Fairbanks
5946,Julanne Johnston
5947,Snitz Edwards
5948,Millie Perkins
5949,Maurizio Nichetti
5950,Maurizio Micheli
5951,Marialuisa Giovannini
5952,Sami Frey
5953,Damián Alcázar
5954,Pedro Armendáriz Jr.
5955,Delia Casanova
5956,Kathryn Harrold
5957,Sam Wanamaker
5958,Terry Kilburn
5959,Megan Fox
5960,Scott Mechlowicz
5961,Jacob Pitts
5962,Maia Morgenstern
5963,Daniel Brühl
5964,Katrin Saß
5965,Chulpan Khamatova
5966,Zuleikha Robinson
5967,Marián Aguilera
5968,Margaretha Krook
5969,Ginette Leclerc
5970,Micheline Francey
5971,Joyce Hyser
5972,Billy Jayne
5973,Hannah Spearritt
5974,Nicholas Downs
5975,Elisha Cuthbert
5976,Orly Silbersatz
5977,Maya Maron
5978,Nitai Gvirtz
5979,Jamie Sives
5980,Adrian Rawlins
5981,Lee Philips
5982,Lloyd Nolan
5983,Raquel Castro
5984,Irma P. Hall
5985,Michael Ealy
5986,Doug Jones
5987,Luke Mably
5988,Ashley Scott
5989,Hugh Dancy
5990,Dino Abbrescia
5991,Giorgio Careccia
5992,David Emge
5993,Ken Foree
5994,Scott H. Reiniger
5995,Stuart Whitman
5996,Harvey Korman
5997,Charlie Stratton
5998,Nadine Van der Velde
5999,Lee Strasberg
6000,Sandra Roberts
6001,Dagmar Schroeder-Hildebrand
6002,Tom Bosley
6003,Judy Greer
6004,Jonathan Bennett
6005,Richard Roxburgh
6006,Enrique Diaz
6007,Wagner Moura
6008,Caio Blat
6009,Jim Kelly
6010,Chen Chang
6011,Maria de Medeiros
6012,John Amplas
6013,Lincoln Maazel
6014,Christine Forrest
6015,Fritz Weaver
6016,Charlotte Burke
6017,Jane Bertish
6018,Samantha Cahill
6019,Rentarô Mikuni
6020,Michiyo Aratama
6021,Misako Watanabe
6022,Akiko Wakabayashi
6023,Mie Hama
6024,Mary Boland
6025,Nathalie Delon
6026,Gordon MacRae
6027,Gene Nelson
6028,Patricia Charbonneau
6029,Audra Lindley
6030,Patty Duke
6031,Mira Furlan
6032,Richard Biggs
6033,Rupert Davies
6034,Tak Sakaguchi
6035,Hideo Sakaki
6036,Chieko Misaka
6037,Charles Vanel
6038,Peter van Eyck
6039,Henry Travers
6040,Aldo Ray
6041,Peter Cook
6042,Simone Simon
6043,Tom Conway
6044,Kent Smith
6045,Franco Nero
6046,Judith Ivey
6047,Cecil Kellaway
6048,Simon Fenton
6049,Lise Delamare
6050,Jean Mercure
6051,Jacques Spiesser
6052,Jason Presson
6053,Nu Yên-Khê Tran
6054,Man San Lu
6055,Thi Loc Truong
6056,Graziella Galvani
6057,Mireille Darc
6058,Jean Yanne
6059,Jean-Pierre Kalfon
6060,Wendy Moniz-Grillo
6061,Nikolay Cherkasov
6062,Nikolai Okhlopkov
6063,Andrei Abrikosov
6064,Todd Armstrong
6065,Nancy Kovack
6066,Gary Raymond
6067,Minoru Chiaki
6068,Isuzu Yamada
6069,Luigi Lo Cascio
6070,Alessio Boni
6071,Robert Taylor
6072,Tom Cavanagh
6073,Randy Harrison
6074,Richard Feynman
6075,B.B. King
6076,Kongar-ol Ondar
6077,Maryam Karimi
6078,Mohamad Dolati
6079,Agelem Habibi
6080,Michael Beck
6081,Dorsey Wright
6082,Jerry Doyle
6083,Jeff Conaway
6084,Tracy Scoggins
6085,Birgitta Valberg
6086,Gunnel Lindblom
6087,Virginia Grey
6088,Lucile Watson
6089,Barry Nelson
6090,Gail Patrick
6091,Victor McLaglen
6092,Lucas Gregorowicz
6093,Marie Zielcke
6094,Josephine Siao
6095,Chris Gartin
6096,Michael Gross
6097,Shawn Christian
6098,Susan Chuang
6099,André Morell
6100,Diane Clare
6101,Brook Williams
6102,James Ellison
6103,Valerie Buhagiar
6104,Earl Pastko
6105,Robert Morse
6106,Rudy Vallee
6107,Richard Jaeckel
6108,Franca Bettoia
6109,Emma Danieli
6110,Isela Vega
6111,Robert Webber
6112,Mariette Hartley
6113,Jimmy Wang Yu
6114,Tien Wu Chu
6115,Kang Chin
6116,Veronica Carlson
6117,James Darren
6118,Liz Renay
6119,Mink Stole
6120,Susan Lowe
6121,Keiko Awaji
6122,Misa Uehara
6123,Yutaka Sada
6124,Brandon Quintin Adams
6125,Wendy Robie
6126,Patrick Horgan
6127,Sigge Fürst
6128,Birger Malmsten
6129,David Cronenberg
6130,Anne Bobby
6131,Adam Chubbuck
6132,James Bullard
6133,Seth Gray
6134,Anthony Chau-Sang Wong
6135,Lim Soo-jung
6136,Jung-ah Yum
6137,Kim Kap-su
6138,Nick Apollo Forte
6139,Ted Sorel
6140,Gary Graham
6141,Anne-Marie Johnson
6142,Paul Koslo
6143,Ian Patrick Williams
6144,Carolyn Purdy-Gordon
6145,Carrie Lorraine
6146,Tim Loane
6147,Ian Beattie
6148,Olwen Fouéré
6149,Simone Griffeth
6150,Dick Miller
6151,Barboura Morris
6152,Antony Carbone
6153,Van Johnson
6154,Yusuke Sekiguchi
6155,Ki-duk Kim
6156,Yeong-su Oh
6157,Jong-ho Kim
6158,Butch Patrick
6159,Hitomi Kuroki
6160,Rio Kanno
6161,Mirei Oguchi
6162,Vladimir Mashkov
6163,Yekaterina Rednikova
6164,Mikhail Filipchuk
6165,David Proval
6166,Robert J. Steinmiller Jr.
6167,Glenda Farrell
6168,Helen Vinson
6169,Michael Boatman
6170,Shirley Knight
6171,Nick Brimble
6172,Suk-kyu Han
6173,Choi Min-sik
6174,Yunjin Kim
6175,Kim Bodnia
6176,Dejan Cukic
6177,Billy Drago
6178,Joe Seneca
6179,David Boutin
6180,Lucie Laurier
6181,Raymond Bouchard
6182,George O'Brien
6183,Margaret Livingston
6184,Gene Evans
6185,Gaspard Manesse
6186,Raphael Fejtö
6187,Francine Racette
6188,Amy Jo Johnson
6189,James Marshall
6190,Max Showalter
6191,Marian Carr
6192,Susan Cabot
6193,Anthony Eisley
6194,Ken Clark
6195,Yvette Vickers
6196,Jan Shepard
6197,Show Aikawa
6198,Riki Takeuchi
6199,Renji Ishibashi
6200,Martine Carol
6201,Anita Ekberg
6202,Michael Dobson
6203,Yoshikazu Fujiki
6204,Sumi Mutoh
6205,Lionel Atwill
6206,Michael Williams
6207,Kinuyo Tanaka
6208,Yoshiaki Hanayagi
6209,Kyôko Kagawa
6210,Catherine Demongeot
6211,Hubert Deschamps
6212,Gabriele Ferzetti
6213,Lea Massari
6214,Dolly Read
6215,Cynthia Myers
6216,Marcia McBroom
6217,Emmanuelle Riva
6218,Stella Dassas
6219,Terence Alexander
6220,Michel Auclair
6221,Patricia Tallman
6222,Ricardo Cortez
6223,Dudley Digges
6224,Harold Lloyd
6225,Mildred Davis
6226,Bill Strother
6227,Rhonda Fleming
6228,Marcia Rodd
6229,Silvia Pinal
6230,Francisco Rabal
6231,Yasuo Yamada
6232,Eiko Masuyama
6233,Kiyoshi Kobayashi
6234,Prince
6235,Apollonia Kotero
6236,Morris Day
6237,Anna Galiena
6238,Roland Bertin
6239,Anne Cornwall
6240,Flora Bramley
6241,Pat O'Brien
6242,Mary Brian
6243,Miho Kanno
6244,Hidetoshi Nishijima
6245,Tatsuya Mihashi
6246,Monty Woolley
6247,Rita Johnson
6248,David Farrar
6249,Flora Robson
6250,Roberts Blossom
6251,Kay Walsh
6252,Emmy Rossum
6253,Dwayne Adway
6254,Yui Natsukawa
6255,Stephen Tobolowsky
6256,Jonathan Alter
6257,Steve Barnes
6258,Jon Heder
6259,Efren Ramirez
6260,Jon Gries
6261,Sabrina Lloyd
6262,Jan-Michael Vincent
6263,Gertrud Fridh
6264,James Gleason
6265,Chester Morris
6266,Kôji Moritsugu
6267,Yayoi Maki
6268,Keiko Hanagata
6269,Adele Mara
6270,Jeff Morrow
6271,Faith Domergue
6272,Rex Reason
6273,Donald Woods
6274,Ato Mukhamedzhanov
6275,Florinda Bolkan
6276,Gianni Santuccio
6277,John Lund
6278,Mary Anderson
6279,Aline MacMahon
6280,Morgan Spurlock
6281,Daryl Isaacs
6282,Chemeeka Walker
6283,Chikage Awashima
6284,Jack Warner
6285,Kathleen Harrison
6286,Danny Trejo
6287,Masaaki Daimon
6288,Kazuya Aoyama
6289,Reiko Tajima
6290,Stephen Eric McIntyre
6291,Leila Hyams
6292,Olga Baclanova
6293,Eric Campbell
6294,George F. Marion
6295,Rose Hobart
6296,Jack McElhone
6297,Busy Philipps
6298,Jon Foster
6299,Freddie Highmore
6300,Robert Culp
6301,Tim Conner
6302,Johnny Counterfit
6303,Greg Black
6304,Faudel
6305,Eric Savin
6306,Fidel Castro
6307,Oliver Stone
6308,Juanita Vera
6309,Felicity Mason
6310,Mungo McKay
6311,Rob Jenkins
6312,Joanna Gleason
6313,Chip Zien
6314,Noah Wyle
6315,Joey Slotnick
6316,Rodney Bingenheimer
6317,Joey Ramone
6318,Eric Christmas
6319,Jermaine Hopkins
6320,Burt Kwouk
6321,Jean Dasté
6322,Robert le Flon
6323,Louis Lefebvre
6324,Samy Naceri
6325,Frédéric Diefenthal
6326,Marion Cotillard
6327,Bernard Farcy
6328,Tôru Emori
6329,Yoshiaki Umegaki
6330,Aya Okamoto
6331,Natalie Talmadge
6332,Joe Keaton
6333,Eddie Fisher
6334,Jacqueline Andere
6335,Enrique Rambal
6336,Rick Rossovich
6337,Neil McCallum
6338,Annette Badland
6339,Kay E. Kuter
6340,Vernon Dobtcheff
6341,Steve Carell
6342,Chad Michael Murray
6343,Jennifer Coolidge
6344,Catalina Sandino Moreno
6345,Guilied Lopez
6346,Orlando Tobón
6347,Miroslaw Baka
6348,Krzysztof Globisz
6349,Jan Tesarz
6350,Dallas Roberts
6351,Rudolf Klein-Rogge
6352,Otto Wernicke
6353,Thomy Bourdelle
6354,Buster Crabbe
6355,Carol Hughes
6356,Charles Middleton
6357,François Leterrier
6358,Charles Le Clainche
6359,Maurice Beerblock
6360,Rafael Rivelles
6361,Antonio Vico
6362,Juan Calvo
6363,Eugene Roche
6364,Tami Erin
6365,David Seaman
6366,Cory Crow
6367,Alexis Smith
6368,Mark Stevens
6369,Ciarán McMenamin
6370,Jean-Claude Brialy
6371,Neil Dickson
6372,Alex Hyde-White
6373,Fiona Hutchison
6374,Aldo Giuffrè
6375,James Baker III
6376,Ed Baker
6377,Gordon Jackson
6378,Alan Mowbray
6379,Hillary Brooke
6380,Patricia Morison
6381,Jung Woo-sung
6382,Sung-Ki Ahn
6383,Ju Jin-Mo
6384,Phil Silvers
6385,Marie Trintignant
6386,John Cho
6387,Kal Penn
6388,Callum Blue
6389,Justine Clarke
6390,Peter Krause
6391,Dax Shepard
6392,James D'Arcy
6393,KaDee Strickland
6394,Eugene Byrd
6395,Kiichi Nakai
6396,Xueqi Wang
6397,James Purefoy
6398,Diane Kruger
6399,Mia Bendixsen
6400,Zina Bethune
6401,Anne Collette
6402,Jerzy Stuhr
6403,Malgorzata Zabkowska
6404,Ewa Pokas
6405,Alberto Sordi
6406,Franco Fabrizi
6407,Franco Interlenghi
6408,Sienna Guillory
6409,Eric Mabius
6410,Christopher Kovaleski
6411,Rodrigo De la Serna
6412,Simon Pegg
6413,Nick Frost
6414,Shirley Booth
6415,Will Sampson
6416,Robert Kerman
6417,Francesca Ciardi
6418,Perry Pirkanen
6419,Jacinda Barrett
6420,Jimmy Fallon
6421,Gisele Bündchen
6422,Shane Carruth
6423,David Sullivan
6424,Casey Gooden
6425,Elle Russ
6426,Marisa Pavan
6427,Jack MacGowran
6428,Alfie Bass
6429,Dominique Michel
6430,Louise Portal
6431,Faizon Love
6432,Vanessa Bell Calloway
6433,Jonathan Caouette
6434,Renee Leblanc
6435,Adolph Davis
6436,Jason Behr
6437,Sienna Miller
6438,Heather Craney
6439,Kristin Adams
6440,Monté Gagné
6441,Leigh Whannell
6442,Cameron Bright
6443,Chris Coppola
6444,Tom Kenny
6445,Rodger Bumpass
6446,Ben Tibber
6447,Cathy Bonner
6448,Bruce Buchanan
6449,Max Cleland
6450,Gwen Verdon
6451,Robert Patrick
6452,Nan Grey
6453,Guillaume Canet
6454,Thibault Verhaeghe
6455,Samir Khader
6456,Josh Rushing
6457,Lon Chaney
6458,Patsy Ruth Miller
6459,Norman Kerry
6460,Jobyna Ralston
6461,Brooks Benedict
6462,Gibson Gowland
6463,Zasu Pitts
6464,Al Jolson
6465,Warner Oland
6466,Tom McGuire
6467,Ernest Torrence
6468,Pierre Batcheff
6469,Simone Mareuil
6470,Luis Buñuel
6471,Douglas Fairbanks Jr.
6472,Michel Simon
6473,Marcelle Hainia
6474,Sévérine Lerczinska
6475,Ann Dvorak
6476,Karen Morley
6477,Marie Dressler
6478,Wallace Beery
6479,Joan Blondell
6480,Gilles Margaritis
6481,Walter Abel
6482,George Bancroft
6483,Doris Nolan
6484,Merle Oberon
6485,James Stephenson
6486,Philip Dorn
6487,Eddie Bracken
6488,Betty Hutton
6489,Diana Lynn
6490,Tony Wager
6491,Everett Sloane
6492,Ann Sothern
6493,Alfonso Mejía
6494,Roberto Cobo
6495,Estela Inda
6496,Mary Murphy
6497,Robert Keith
6498,Michel Bouquet
6499,Reinhard Heydrich
6500,Heinrich Himmler
6501,Kokinji Katsura
6502,Martin LaSalle
6503,Marika Green
6504,Jean Pélégri
6505,Hideko Takamine
6506,Tamao Nakamura
6507,Akira Ishihama
6508,Shima Iwashita
6509,Shirley Jones
6510,Buddy Hackett
6511,Patrice Moullet
6512,Geneviève Galéa
6513,Nobuko Otowa
6514,Jitsuko Yoshimura
6515,Kei Satô
6516,Paul Mantee
6517,Victor Lundin
6518,Adam West
6519,Brahim Hadjadj
6520,Jean Martin
6521,Yacef Saadi
6522,Ann Altieri
6523,Chris Doran
6524,Sally Dryer
6525,Ivan Lapikov
6526,Nikolay Grinko
6527,Anne Wiazemsky
6528,Walter Green
6529,François Lafarge
6530,Burt Ward
6531,Lee Meriwether
6532,Václav Neckár
6533,Josef Somr
6534,Tetsuya Watari
6535,Chieko Matsubara
6536,Hideaki Nitani
6537,Jô Shishido
6538,Mariko Ogawa
6539,Annu Mari
6540,Barbara Dennek
6541,Rita Maiden
6542,Roger Carel
6543,Jacques Morel
6544,Micheline Dax
6545,Yuriy Nikulin
6546,Nina Grebeshkova
6547,Andrey Mironov
6548,Sean Lynch
6549,Brian Jones
6550,Lucille Ball
6551,Aurora Cornu
6552,Anatoliy Kuznetsov
6553,Pavel Luspekayev
6554,Spartak Mishulin
6555,Mark Frechette
6556,Daria Halprin
6557,Paul Fix
6558,Dennis Weaver
6559,Jacqueline Scott
6560,Eddie Firestone
6561,Steffen Zacharias
6562,Alejandro Jodorowsky
6563,Brontis Jodorowsky
6564,José Legarreta
6565,Robert Quarry
6566,Valli Kemp
6567,Dan O'Bannon
6568,Dre Pahich
6569,Brian Narelle
6570,Jennifer Salt
6571,Monique van de Ven
6572,Tonny Huurdeman
6573,Ann Prentiss
6574,Sylvia Kristel
6575,Alain Cuny
6576,H.B. Halicki
6577,Marion Busia
6578,Jerry Daugirda
6579,Horacio Salinas
6580,Zamira Saunders
6581,Pierre Tornade
6582,Bernard Fresson
6583,Robert Burton
6584,John Karlen
6585,Lionel Stander
6586,Mikhail Baryshnikov
6587,Sheng Chiang
6588,Chien Sun
6589,Phillip Chung-Fung Kwok
6590,Pai Wei
6591,Damian Lau
6592,Kong Lau
6593,Rick DiAngelo
6594,Eugene Robert Glazer
6595,George Hamilton
6596,Susan Saint James
6597,James Argiro
6598,Gus Loundermon
6599,Zaide Silvia Gutiérrez
6600,David Villalpando
6601,Ernesto Gómez Cruz
6602,Denis Lavant
6603,Mireille Perrier
6604,Carroll Brooks
6605,Eric Walker
6606,Lilyan Chauvin
6607,Gilmer McCormick
6608,Toni Nero
6609,Harvey Fierstein
6610,Harvey Milk
6611,Anne Kronenberg
6612,Gonzalo Suárez
6613,Luis Hostalot
6614,Aubree Miller
6615,Bruno Lawrence
6616,Alison Routledge
6617,Pete Smith
6618,Mark Stewart
6619,Jerzy Skolimowski
6620,Dexter Gordon
6621,Gabrielle Haker
6622,Erland Josephson
6623,Allan Edwall
6624,Charlie Adler
6625,Shuko Akune
6626,Jack Angel
6627,Julius LeFlore
6628,RCB
6629,Lisa Blount
6630,Jameson Parker
6631,Joey Wang
6632,Wu Ma
6633,Grant Cramer
6634,Suzanne Snyder
6635,John Allen Nelson
6636,Sean Lennon
6637,Kristýna Kohoutová
6638,Hélène Vincent
6639,Valérie Lalande
6640,Minami Takayama
6641,Rei Sakuma
6642,Amy Locane
6643,Jacky Cheung
6644,Waise Lee
6645,Kimberly Russell
6646,Denise Nicholas
6647,Wei Li
6648,Martin Kemp
6649,Billie Whitelaw
6650,Harrison Page
6651,Deborah Rennard
6652,Camille Coduri
6653,David Jarvis
6654,Doug Erholtz
6655,Brian Salzberg
6656,Donna Dempsey
6657,Stephen Charles Barry
6658,Siu-Wong Fan
6659,Mei Sheng Fan
6660,Ka-Kui Ho
6661,Meshach Taylor
6662,Miki Imai
6663,Toshirô Yanagiba
6664,Yoko Honna
6665,Matt Salinger
6666,Shûichirô Moriyama
6667,Tokiko Katô
6668,Bunshi Katsura Vi
6669,Valentina Scalici
6670,Giuseppe Ieracitano
6671,Jackée Harry
6672,Pablo Calogero
6673,André Dussollier
6674,Conrad L. Hall
6675,John Bailey
6676,Vilmos Zsigmond
6677,Nicholas Hope
6678,Claire Benito
6679,Ralph Cotterill
6680,Loryn Locklin
6681,Kurtwood Smith
6682,Sherman Hemsley
6683,Afa Anoai
6684,Tina Kellegher
6685,Ruth McCabe
6686,Aya Kokumai
6687,Tetsu Watanabe
6688,Larry Drake
6689,Eduardo Ricard
6690,Shinobu Nakayama
6691,Siu-Ho Chin
6692,Dalton James
6693,Martti Suosalo
6694,Henrika Andersson
6695,Matti Varjo
6696,Issey Takahashi
6697,Takashi Tachibana
6698,Kôjiro Shimizu
6699,Kenji Haga
6700,Miki Fujitani
6701,Melvil Poupaud
6702,Gwenaëlle Simon
6703,John Michael Higgins
6704,Daniel Roebuck
6705,Zlatko Buric
6706,Laura Drasbæk
6707,Bernard Hepton
6708,Mark Strong
6709,Daragh Donnelly
6710,Nick Sutton
6711,Jacob Sewell
6712,Lara Tosh
6713,Rhona Mitra
6714,Oliver Cotton
6715,Duane Whitaker
6716,Michelle Ferre
6717,Mirai Yamamoto
6718,Tim Guinee
6719,Nicole Fugere
6720,Rikke Louise Andersson
6721,Donna D'Errico
6722,Megumi Ogata
6723,Megumi Hayashibara
6724,Yûko Miyamura
6725,Christiane Paul
6726,Mehmet Kurtulus
6727,Emma Wiklund
6728,Marian Seldes
6729,Behzad Dorani
6730,Noghre Asadi
6731,Roushan Karam Elmi
6732,Faye Wong
6733,Will Friedle
6734,Ryo Ishibashi
6735,Eihi Shiina
6736,Tetsu Sawaki
6737,Tom Fisher
6738,Tony Maudsley
6739,Shin'ichi Tsutsumi
6740,Yasuko Matsuyuki
6741,Jamel Debbouze
6742,Rachel Anton
6743,Brett Barsky
6744,Corey Block
6745,Luke de Woolfson
6746,James Lance
6747,Lee Yeong-ae
6748,Lee Byung-Hun
6749,Kang-ho Song
6750,Fares Fares
6751,Torkel Petersson
6752,Tuva Novotny
6753,James Urbaniak
6754,Min Kim
6755,Eric Tsang
6756,Saemi Nakamura
6757,Joe Romersa
6758,Mila Kunis
6759,Geraint Wyn Davies
6760,Sacha Baron Cohen
6761,Emilio Rivera
6762,Gina La Piana
6763,Noriko Aota
6764,Kari Matchett
6765,Grace Lynn Kung
6766,Haruhiko Katô
6767,Kumiko Asô
6768,Koyuki
6769,Maria Hofstätter
6770,Christine Jirku
6771,Viktor Hennemann
6772,Tae-Hyun Cha
6773,Jun Ji-Hyun
6774,In-mun Kim
6775,Andrew Miller
6776,Gordon Pinsent
6777,Maria Chen
6778,Richard Chen
6779,Paul Spence
6780,David Lawrence
6781,Gordon Skilling
6782,Kenji Sawada
6783,Keiko Matsuzaka
6784,Shinji Takeda
6785,Lin Shaye
6786,Mick Cain
6787,Shin Ha-kyun
6788,Bae Doona
6789,Phil Caracas
6790,Murielle Varhelyi
6791,Maria Moulton
6792,Mai Hosho
6793,Ernie Sabella
6794,Kyung-gu Sol
6795,Moon So-Ri
6796,Nae-sang Ahn
