movieId,Main_director,Duration,releaseYear,movieURL 
4709,Joshua Logan,164,1970,"https://m.media-amazon.com/images/M/MV5BMzU4M2YwMjItZThhYi00NDA5LTljYmUtOGNkNjIxYjdiYjBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
4710,Don Siegel,100,1976,"https://m.media-amazon.com/images/M/MV5BMDYxNDEwMWEtYjhhNC00ZjUxLTg1NmUtZmFiZTY5OTljMzliXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
4711,Steven M. Martin,83,1995,"https://m.media-amazon.com/images/M/MV5BMDllYTkyMjUtNTY3NC00N2JlLWEwMWMtNzAxMTQ0MzczYmEyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY268_CR6,0,182,268_AL_.jpg"
4713,Ken Russell,102,1981,"https://m.media-amazon.com/images/M/MV5BZTdkOTU5NDYtZjk4NC00NDA0LTlkMDItODY3ZWU2Y2VkNzFjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4714,Buddy Van Horn,116,1980,"https://m.media-amazon.com/images/M/MV5BOTUzYmIxM2YtYjBkZC00M2FiLTllMGQtOTQ5N2UzMzc2YTAzL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
4715,Mike Newell,105,1980,"https://m.media-amazon.com/images/M/MV5BYjE1YzkwMTYtM2VjZS00ODVkLWFiY2MtN2QxYzdmY2EwNDFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4717,Robert Clouse,95,1980,"https://m.media-amazon.com/images/M/MV5BM2YzMDIyMGMtZTgxNi00NjVmLWE1ZmEtY2IxODY1NDFmNDFkXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4718,J.B. Rogers,108,2001,"https://m.media-amazon.com/images/M/MV5BOTEyYjhiMjYtNjU3YS00NmQ4LTlhNTEtYTczNWY3MGJmNzE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4719,Bobby Farrelly,95,2001,"https://m.media-amazon.com/images/M/MV5BMTk5NTg2NzM0OV5BMl5BanBnXkFtZTYwNTk5Mjg5._V1_UX182_CR0,0,182,268_AL_.jpg"
4720,Alejandro Amenábar,101,2001,"https://m.media-amazon.com/images/M/MV5BMTAxMDE4Mzc3ODNeQTJeQWpwZ15BbWU4MDY2Mjg4MDcx._V1_UY268_CR0,0,182,268_AL_.jpg"
4721,Les Mayfield,94,2001,"https://m.media-amazon.com/images/M/MV5BMTIwMTYxODAzMV5BMl5BanBnXkFtZTYwNTM3Nzc5._V1_UX182_CR0,0,182,268_AL_.jpg"
4722,Julie Davis,95,2002,"https://m.media-amazon.com/images/M/MV5BMzAxMjBkYzEtOGNjZC00OGE4LWJlNmEtNWNmNTE2YmM4OTVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4723,Scott McGehee,101,2001,"https://m.media-amazon.com/images/M/MV5BMjBiZDJjMDItMGMyYy00MTU5LTkxNzUtZWY5ZGNmYWYxOGQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4725,Brad Anderson,100,2001,"https://m.media-amazon.com/images/M/MV5BMWYyYzc4MTItOTdkOS00ZTIwLWE2N2MtZjA4N2YxMTI2NjViXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4727,John Madden,131,2001,"https://m.media-amazon.com/images/M/MV5BNzc0MmRmZDAtZWRjYi00ODM3LTllZDEtNjljMjNiMzgxZDcyXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_UX182_CR0,0,182,268_AL_.jpg"
4728,Jerry Zucker,112,2002,"https://m.media-amazon.com/images/M/MV5BNWEzM2NjMjctM2U3Yi00MGZhLWJlYTYtMWEyYjVjZDEzZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4732,Blair Hayes,84,2001,"https://m.media-amazon.com/images/M/MV5BMTUwYjczNmItYzczNS00MDQwLTkxNDctN2MwYzI5YzhmNGU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4733,Woody Allen,103,2002,"https://m.media-amazon.com/images/M/MV5BMzViMTNjNGUtMTQyNy00NTRhLWIzODEtYzJkM2YyNTg3YjMwXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg"
4734,Kevin Smith,104,2001,"https://m.media-amazon.com/images/M/MV5BY2EyYWEwZmQtZWU0Yy00M2Y3LThiZTktOTQxZDUxY2ZjOTYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4735,John Carpenter,98,2001,"https://m.media-amazon.com/images/M/MV5BMGFlNzNmY2ItYmZjMi00ZjQ1LWJjMmMtODM5MWQ0NzI3NzBhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR3,0,182,268_AL_.jpg"
4736,Michael Tollin,104,2001,"https://m.media-amazon.com/images/M/MV5BYzE0MDRjOTMtODM1Ni00ODdiLTgxN2QtZGZlMmEwNWFlMWZmXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_UY268_CR2,0,182,268_AL_.jpg"
4738,Brad Anderson,110,2001,"https://m.media-amazon.com/images/M/MV5BMTYyNDY2ODg3NF5BMl5BanBnXkFtZTcwMDQ0Mjk3OA@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4740,Ben Elton,104,2000,"https://m.media-amazon.com/images/M/MV5BMTQzMTE2OTQzNF5BMl5BanBnXkFtZTYwNTgyODc5._V1_UX182_CR0,0,182,268_AL_.jpg"
4741,Lukas Moodysson,106,2001,"https://m.media-amazon.com/images/M/MV5BYmZjMzBlZTAtYTA1Mi00ZWI2LWI3NjUtMDUzMWJjMGIzMDg4XkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_UY268_CR3,0,182,268_AL_.jpg"
4743,Maria Ripoll,102,2002,"https://m.media-amazon.com/images/M/MV5BZGJhMmZkOWYtZDI5MC00ODM3LTg5N2ItODhiMDk3NDM0YWUwXkEyXkFqcGdeQXVyMjE4NzUxNDA@._V1_UY268_CR16,0,182,268_AL_.jpg"
4744,Victor Salva,90,2001,"https://m.media-amazon.com/images/M/MV5BMTkwNDU0NTE0OV5BMl5BanBnXkFtZTgwNzAzNzQyMTI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4745,Tim Blake Nelson,95,2002,"https://m.media-amazon.com/images/M/MV5BMTg0MzA1ODg5M15BMl5BanBnXkFtZTYwODYxMTU3._V1_UX182_CR0,0,182,268_AL_.jpg"
4748,Jon Turteltaub,84,1993,"https://m.media-amazon.com/images/M/MV5BZTU1OGI2OTktZmQ0Yy00ZmQ0LWI3ZTgtNWNlMzFjYWY1YzAwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY268_CR0,0,182,268_AL_.jpg"
4749,Charles T. Kanganis,93,1994,"https://m.media-amazon.com/images/M/MV5BMzFiNWI1MDQtMjg3Mi00YjIxLWI2NDktNjI0MmNiNjRjMDI5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
4750,Sang-ok Shin,85,1995,"https://m.media-amazon.com/images/M/MV5BM2ZhNGEwNGYtZDIwOC00MjcwLTgyNGEtMjlhZDFjY2JmNWIyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
4754,Robin Hardy,88,1973,"https://m.media-amazon.com/images/M/MV5BOWIzY2QyNDQtOWI3Ni00MjEwLTlhYTgtZTgyMThiY2JkMTY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
4756,Peter Hyams,104,2002,"https://m.media-amazon.com/images/M/MV5BYmFmZjI2YjMtZTFjOS00MWY3LTkwYmEtZjQ0NzAzZDVjNjEyXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4757,Stephen Herek,105,2002,"https://m.media-amazon.com/images/M/MV5BMzAxNzNmMzMtYTU4Ni00Y2IxLTk4MGEtZGExNmFiMzBjN2MyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4759,Mark Brown,90,2002,"https://m.media-amazon.com/images/M/MV5BM2IwYzM1ODAtYmExZS00NzY0LTkxMWYtYWU1YWRhNzk0NzQyXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4765,Michael Cuesta,97,2002,"https://m.media-amazon.com/images/M/MV5BMTdkNGFiMWYtN2UzMi00OTBmLTg1YTctNGI4NGVmYTM1YmM1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UY268_CR10,0,182,268_AL_.jpg"
4766,Barbet Schroeder,101,2000,"https://m.media-amazon.com/images/M/MV5BODgyZGY1OGYtOTRlMy00OWJhLThjYTItZTcxOTdmMDhiMWE3XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UX182_CR0,0,182,268_AL_.jpg"
4769,Mark Jonathan Harris,122,2000,"https://m.media-amazon.com/images/M/MV5BZmY4OTVmNTYtMTRkZi00MDBiLTlmODUtOGM5ZDdkM2E5M2Q4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
4770,Daniel Sackheim,106,2002,"https://m.media-amazon.com/images/M/MV5BMTY3MzA4NzYyOF5BMl5BanBnXkFtZTYwNjk3Nzc5._V1_UX182_CR0,0,182,268_AL_.jpg"
4771,Brian Robbins,106,2002,"https://m.media-amazon.com/images/M/MV5BMjY3Nzk0NzkxMF5BMl5BanBnXkFtZTgwMTYxNzYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
4772,Bob Giraldi,99,2002,"https://m.media-amazon.com/images/M/MV5BMjEwNjM4MjQ0Nl5BMl5BanBnXkFtZTcwNDk3ODYxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
4773,Jacob Kornbluth,88,2001,"https://m.media-amazon.com/images/M/MV5BMTU1NTQyNjkwNV5BMl5BanBnXkFtZTcwMDMxNjcxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
4774,Barry Sonnenfeld,85,2002,"https://m.media-amazon.com/images/M/MV5BMGExOThjYjMtYzA2MC00OTZhLWEzMDYtMTAwZmViMGU4OTE4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
4775,Vondie Curtis-Hall,104,2001,"https://m.media-amazon.com/images/M/MV5BMGJkN2IxNTYtZDE1OS00MWJhLWFhNzItNTZkMjM4OGUzMTE2L2ltYWdlXkEyXkFqcGdeQXVyNTg3MTc4ODY@._V1_UX182_CR0,0,182,268_AL_.jpg"
4776,Antoine Fuqua,122,2002,"https://m.media-amazon.com/images/M/MV5BMDZkMTUxYWEtMDY5NS00ZTA5LTg3MTItNTlkZWE1YWRjYjMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4777,Cory McAbee,91,2002,"https://m.media-amazon.com/images/M/MV5BNDMzMTExOTIxOV5BMl5BanBnXkFtZTcwNTUwNzcyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
4780,Stephen Frears,90,2001,"https://m.media-amazon.com/images/M/MV5BYjE2ZWJlOTQtNTg4NS00YTc5LWJmZWMtMWRlM2FhYWRjYzY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4782,Edward Burns,108,2002,"https://m.media-amazon.com/images/M/MV5BNDA5ZjllMDMtZGZlMS00MGM4LTlhYjQtZGJkZTBmOWRhN2ZhXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4783,George Butler,97,2001,"https://m.media-amazon.com/images/M/MV5BMTQ4NTkwNDcxNl5BMl5BanBnXkFtZTcwMDcwODcyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
4784,Karel Reisz,124,1981,"https://m.media-amazon.com/images/M/MV5BZTEwZjRjMGYtZTA5MS00NTVjLTkxMWQtNGMxYmFhMmE1NjUzXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
4785,Sergio Corbucci,105,1969,"https://m.media-amazon.com/images/M/MV5BNmZlZDU5MmYtNzg1NC00M2QyLTgwY2YtYzc2YmYxNjgwZjc3XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_UY268_CR6,0,182,268_AL_.jpg"
4786,John Hough,95,1973,"https://m.media-amazon.com/images/M/MV5BYmNhYzBiMzItZjQ1Mi00ZmY2LWJiNDUtYWQ5MzMxNjEzMmZiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
4787,Jodie Foster,99,1992,"https://m.media-amazon.com/images/M/MV5BMTkzMDYxODA3N15BMl5BanBnXkFtZTcwOTQ2NDk0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4788,Vladimir Menshov,150,1980,"https://m.media-amazon.com/images/M/MV5BZDBiZWY5OTctZjJjNi00NDc4LWEwNmMtMmQ4MDVhZmQ3ZTk2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjMxMjkwMjI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4789,Brian De Palma,91,1975,"https://m.media-amazon.com/images/M/MV5BZWI5NDk1MDgtYzYwZi00ZmZhLThiN2QtN2U5OGExNTBhOTZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4792,William Castle,85,1960,"https://m.media-amazon.com/images/M/MV5BNDk0NzFjYjItYjFjYS00NWRjLTk5YTItYzkxNmU3YTQzZjIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4794,Dario Argento,107,1987,"https://m.media-amazon.com/images/M/MV5BNDdmZWNiYjQtZjE3Ni00Njc3LTgwODEtMWFiNjVhMTY3ZmU5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR2,0,182,268_AL_.jpg"
4795,Ralph Nelson,118,1964,"https://m.media-amazon.com/images/M/MV5BMGZiMWM5YzctYzFjNy00MGY1LWIwMTUtODliZWViMjhhNGFiXkEyXkFqcGdeQXVyNzQzNDEyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4796,Stanley Donen,104,1960,"https://m.media-amazon.com/images/M/MV5BNjFlNzJiZjItZDFjNS00YjQ1LWI5ZDktMjFlYmVjMjAwOTQ0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4798,Stanley Donen,100,1958,"https://m.media-amazon.com/images/M/MV5BMzlhMzJiODctNjdlYS00ZGIwLWExNzQtZWM2MTNjNGE2OTI5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
4799,Stanley Kramer,210,1963,"https://m.media-amazon.com/images/M/MV5BN2YyYjUzYmMtZDNmMy00ODRmLWExOTYtMzg5NzQ5NzZhNjA1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
4800,Robert Stevenson,77,1937,"https://m.media-amazon.com/images/M/MV5BM2FmYjVlNWMtMDc2Yi00NjE2LWJkYjAtYjcwMGUzMGQxYmRlXkEyXkFqcGdeQXVyMzc5ODc1MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
4801,William Wyler,116,1941,"https://m.media-amazon.com/images/M/MV5BMzdkYjU3ZmEtNDZkZS00ZTY5LTgzZDYtNzdiY2ZlOTg5ZDQ5XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
4802,Blake Edwards,124,1960,"https://m.media-amazon.com/images/M/MV5BMzljOWEyZDMtOTUzZS00ZDc5LTkyODgtNDY0ZTAyZmRiNzNiXkEyXkFqcGdeQXVyNzQzNDEyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4803,Clint Eastwood,102,1972,"https://m.media-amazon.com/images/M/MV5BZjI4YTIyMWEtYjY4OS00ZDVmLWI5MjEtYmE3OGMxZDM4NmJlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4804,Frank Capra,136,1962,"https://m.media-amazon.com/images/M/MV5BMGJjNWYwMjMtZTMxYy00YWYzLTgxNjctYmQxNWMyZTM4YjdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
4808,George Sluizer,109,1993,"https://m.media-amazon.com/images/M/MV5BNmUwMmU2YzgtYTU3OC00YzlmLWJlYTgtM2NmMzYzNGU2ODZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4809,Mike Nichols,131,1984,"https://m.media-amazon.com/images/M/MV5BMGQ0N2U0YzMtNWIxYi00NWVhLWI3OTYtNTE5YjU0YTQwMGYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4810,Anthony Page,96,1977,"https://m.media-amazon.com/images/M/MV5BZjE0OWUyMjYtOTQ4ZC00NzM0LTk3NjktOWE0YmI2OWYxM2JhXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX182_CR0,0,182,268_AL_.jpg"
4811,Franc Roddam,2,1979,"https://m.media-amazon.com/images/M/MV5BN2NkYjllZGMtOGUxMy00N2VlLTg5NTUtNzY3N2QzNjVkNjhkXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UY268_CR2,0,182,268_AL_.jpg"
4812,Harry Winer,107,1986,"https://m.media-amazon.com/images/M/MV5BNWNjZTlkMWYtNDE4ZC00ODkzLWJiZGYtODJiYjY0YzY5NmVkXkEyXkFqcGdeQXVyNzEyNjE5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
4813,Rudolph Maté,83,1951,"https://m.media-amazon.com/images/M/MV5BNDE2MGEwZDMtNGU3OC00NTA5LWJkMmQtMTg0ODlkM2Y0YTFhL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4814,Gary Fleder,113,2002,"https://m.media-amazon.com/images/M/MV5BNzM1OThlODItMTI5NC00ZDE1LWE4MzQtOTJiNDQ5NDAxZTBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4815,Scott Hicks,101,2002,"https://m.media-amazon.com/images/M/MV5BNjFjNWNmYWUtZTFlMi00ZDcxLWJkY2MtNjMwYmM0OTc5OTM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4816,Ben Stiller,90,2001,"https://m.media-amazon.com/images/M/MV5BODI4NDY2NDM5M15BMl5BanBnXkFtZTgwNzEwOTMxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
4818,Eric Hannah,93,2001,"https://m.media-amazon.com/images/M/MV5BMjExNTcwOTc3NV5BMl5BanBnXkFtZTYwMzY1OTI5._V1_UY268_CR183,0,182,268_AL_.jpg"
4821,John Dahl,97,2002,"https://m.media-amazon.com/images/M/MV5BMzQ2N2NlNWQtY2Q1Mi00ZTc3LWE5YmMtNGVjMjYxODRjOGZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4822,Tim Hill,86,2001,"https://m.media-amazon.com/images/M/MV5BOGNmZDRkZDMtNDU0NC00M2EwLTliZDYtN2VkY2U5MjM3NDU0XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UX182_CR0,0,182,268_AL_.jpg"
4823,Peter Chelsom,90,2001,"https://m.media-amazon.com/images/M/MV5BNWFhZTc4NDEtNDA0MS00NmFiLWFlNzUtMDM0NTExNjc3NzZhXkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_UX182_CR0,0,182,268_AL_.jpg"
4825,Lucrecia Martel,103,2001,"https://m.media-amazon.com/images/M/MV5BOGQ4MWMyOGItMjRjYi00ZTAyLWIyNGUtNWIyNTYyOWIzZGRmXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4826,Samuel Fuller,113,1980,"https://m.media-amazon.com/images/M/MV5BMGM3MmI0ZDUtYzE1ZS00YWE4LWEzY2UtNjhiZTBiZTEyMzY1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
4827,Ulli Lommel,82,1980,"https://m.media-amazon.com/images/M/MV5BZjAxNWI0NWQtM2NkZS00NWZmLWJkYjQtMDY4ZDE0MGNmOGE5XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UY268_CR0,0,182,268_AL_.jpg"
4828,Claude Pinoteau,110,1980,"https://m.media-amazon.com/images/M/MV5BYTQyZmMyM2MtMDRhYS00NWUwLWE3ODAtYjczYmUyY2NhMzM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR7,0,182,268_AL_.jpg"
4830,Stuart Rosenberg,131,1980,"https://m.media-amazon.com/images/M/MV5BYzViZjU1ZjUtYjVmMi00ZWE2LWFiNGItOGJkOTliZmFhYWU4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
4831,Nancy Walker,124,1980,"https://m.media-amazon.com/images/M/MV5BNjlhNzQ1NDItM2RlYy00NjNjLThhYjktYjU4MTQwYzg1OTkxL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4833,Peter Medak,107,1980,"https://m.media-amazon.com/images/M/MV5BODAwYjJhNTctYzA3Ny00YTYxLWE3YmEtM2FjNDdlNWJmMmU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4835,Michael Apted,124,1981,"https://m.media-amazon.com/images/M/MV5BOTNiMjIzMDUtOGRjNS00OTFkLTg3NDYtMmFjMzllNWRlNjlkXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
4836,Joel Oliansky,123,1980,"https://m.media-amazon.com/images/M/MV5BZjAwOWNlNzAtMTVkZC00ZjU5LWJmMzMtMzIwMTYzNGRkZTVlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
4840,François Truffaut,131,1981,"https://m.media-amazon.com/images/M/MV5BZWFjNGI2ODgtMTFmNi00NDU5LWIwNjEtZThmNjk0OTNlNWFiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY268_CR10,0,182,268_AL_.jpg"
4844,Barry Levinson,123,2001,"https://m.media-amazon.com/images/M/MV5BMTkyMzA3OTI3NV5BMl5BanBnXkFtZTYwMjU0ODM3._V1_UX182_CR0,0,182,268_AL_.jpg"
4845,Rob Pritts,86,2001,"https://m.media-amazon.com/images/M/MV5BM2QwYjFmM2ItMmM1NS00NTAyLTkzNzQtNDdiMzg5ZjAwODdiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4846,Woo-Ping Yuen,90,1993,"https://m.media-amazon.com/images/M/MV5BYjJmMGI4NjctYjUzNC00MDE2LWJiMjYtOGZmN2Y2ZTZjMDY5XkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_UY268_CR24,0,182,268_AL_.jpg"
4847,Catherine Breillat,95,2001,"https://m.media-amazon.com/images/M/MV5BMTljMzk5MWYtMjY3YS00ODBkLWFmNzAtMmY5MmQ2NDdhNTM1XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR9,0,182,268_AL_.jpg"
4848,David Lynch,147,2002,"https://m.media-amazon.com/images/M/MV5BYjBhZmViNTItMGExMy00MGNmLTkwZDItMDVlMTQ4ODVkYTMwXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_UY268_CR3,0,182,268_AL_.jpg"
4849,Christine Lahti,109,2001,"https://m.media-amazon.com/images/M/MV5BNGMyMmFjNDItNTBiZC00MjAxLTg1ODctYzQ1MmE0NmJjNzBkXkEyXkFqcGdeQXVyOTM3NjgxNjQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
4850,Hirotsugu Kawasaki,90,1998,"https://m.media-amazon.com/images/M/MV5BZWExMzY1NGQtOGEyYy00OThlLWJiMTItOGY2MTliODMzNGY0L2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY268_CR3,0,182,268_AL_.jpg"
4852,Ernest R. Dickerson,96,2001,"https://m.media-amazon.com/images/M/MV5BMGU0NDRiNzMtNmNhNi00MmFkLWE1MjUtZTk4ZDk3ODRlZmE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4855,Don Siegel,102,1972,"https://m.media-amazon.com/images/M/MV5BMzdhMTM2YTItOWU2YS00MTM0LTgyNDYtMDM1OWM3NzkzNTM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
4857,Norman Jewison,181,1971,"https://m.media-amazon.com/images/M/MV5BMWMxNDYzNmUtYjFmNC00MGM2LWFmNzMtODhlMGNkNDg5MjE5XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
4860,Dorian Walker,105,1984,"https://m.media-amazon.com/images/M/MV5BOGE0NjUyMGYtN2MzNy00MDlhLThhMzQtM2FiNjliMzMxNDFlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4862,Brian Gilbert,116,1991,"https://m.media-amazon.com/images/M/MV5BMzc4ZGIzZmItZjc2Ni00ZWQyLTg2ODAtYTJiNmJhMWJmMzI5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4863,John Waters,89,1984,"https://m.media-amazon.com/images/M/MV5BMTY5NzgyMjUwOV5BMl5BanBnXkFtZTgwNjc2NjQzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
4864,Stephen Low,95,1994,"https://m.media-amazon.com/images/M/MV5BMTQ1OTQ3MTAxN15BMl5BanBnXkFtZTcwMjk2MzkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
4865,Albert Hughes,122,2002,"https://m.media-amazon.com/images/M/MV5BMTM1MjkxNTQxMV5BMl5BanBnXkFtZTYwMDMxNDg2._V1_UY268_CR0,0,182,268_AL_.jpg"
